0.0	0.012784613907926231
0.5	0.009803514440101899
1.0	0.007387163749738666
1.5	0.005500603507694079
2.0	0.004089465876684871
2.5	0.003032189441762359
3.0	0.0022285250730252277
3.5	0.001621483356367286
4.0	0.001181718708098385
4.5	0.000845975240892705
5.0	0.0006025106342324595
5.5	0.0004274620527121054
6.0	0.0003043868265808805
6.5	0.00021991223973932958
7.0	0.00016324535400300837
7.5	0.00012525094958536123
8.0	0.00010038511875609884
8.5	8.43278946289067e-05
9.0	7.395523990074129e-05
9.5	6.726548596358423e-05
10.0	6.272682385407797e-05
10.5	5.9568824047541415e-05
11.0	5.722827126492979e-05
11.5	5.539823363602468e-05
12.0	5.3903505926258483e-05
12.5	5.264585823106909e-05
13.0	5.152851596134769e-05
13.5	5.054543114693609e-05
14.0	4.96306929040046e-05
14.5	4.88121363084628e-05
15.0	4.803370125796419e-05
15.5	4.731372807803696e-05
16.0	4.665465101645095e-05
16.5	4.6036022185478956e-05
17.0	4.545282324217693e-05
17.5	4.490267068408761e-05
18.0	4.4398718190950535e-05
18.5	4.392873117055582e-05
19.0	4.3486176220277814e-05
19.5	4.3069114654535036e-05
20.0	4.2681324683713035e-05
