0.0	0.21331799380865085
0.5	0.16542883152609655
1.0	0.12602202603124452
1.5	0.09559738936193538
2.0	0.07190051236548839
2.5	0.05437930326574389
3.0	0.04145365953592124
3.5	0.03183884996552275
4.0	0.02490647997543184
4.5	0.019702831393391615
5.0	0.015937786184785713
5.5	0.012987688643294214
6.0	0.010886931821842215
6.5	0.009295595446081377
7.0	0.008100056401849172
7.5	0.007220048345014625
8.0	0.006564955240887554
8.5	0.006093517169320616
9.0	0.005740939760740949
9.5	0.0054725136368644995
10.0	0.00528649107615144
