0.0	0.27916	0.027916	
0.5	0.185533	0.0185533	
1.0	0.116211	0.0116212	
1.5	0.069401	0.0069401	
2.0	0.039028	0.0039028	
2.5	0.021071	0.0021072	
3.0	0.010721	0.0010721	
3.5	0.005338	0.0005338	
4.0	0.002572	0.0002572	
4.5	0.001257	0.0001257	
5.0	6.0009601536245796e-04	6.0009601536245796e-05	
5.5	2.7636524430687598e-04	2.7636524430687598e-05	
6.0	1.1299741461915352e-04	1.1299741461915352e-05	
