0.0	0.026558	0.0265582	
0.5	0.0173196	0.01732	
1.0	0.0106776	0.0106776	
1.5	0.0061962	0.0061967	
2.0	0.0033781	0.0033782	
2.5	0.0017672	0.0017671	
3.0	0.0008865	0.0008866	
3.5	0.0004453	0.0004451	
4.0	0.0002175	0.0002175	
4.5	0.0001157	0.0001157	
5.0	6.23568654784427e-05	6.23568654784427e-05	
5.5	3.1108597285067875e-05	3.1108597285067875e-05	
6.0	1.5660521122186415e-05	1.5660521122186415e-05	
