0.0	0.0264769	0.0264769	
0.5	0.0172994	0.0172994	
1.0	0.0106378	0.0106378	
1.5	0.006172	0.006172	
2.0	0.0033539	0.0033539	
2.5	0.0017547	0.0017547	
3.0	0.0008735	0.0008735	
3.5	0.0004292	0.0004292	
4.0	0.0002121	0.0002121	
4.5	0.0001097	0.0001097	
5.0	5.992822966507177e-05	5.992822966507177e-05	
5.5	3.257074365521914e-05	3.257074365521914e-05	
6.0	1.5314873805439842e-05	1.5314873805439842e-05	
